report_id,period_label,period_order,report_status,app_combo,app_type,avg_days,performance_standard,percent_in_standard,data_status
2021_2022_Q2,2021-22 Q2,2021.25,reported,L2,L2,63.6,30.0,5.7,reported
2021_2022_Q2,2021-22 Q2,2021.25,reported,L3,L3,65.5,30.0,2.2,reported
2021_2022_Q2,2021-22 Q2,2021.25,reported,L4,L4,66.2,30.0,0.8,reported
2021_2022_Q2,2021-22 Q2,2021.25,reported,L5,L5,,,,not_reported
2021_2022_Q2,2021-22 Q2,2021.25,reported,L6,L6,,,,not_reported
2021_2022_Q2,2021-22 Q2,2021.25,reported,L7,L7,,,,not_reported
2021_2022_Q2,2021-22 Q2,2021.25,reported,L8,L8,102.5,30.0,0.0,reported
2021_2022_Q3,2021-22 Q3,2021.5,reported,L10,L10,,,,not_reported
2021_2022_Q3,2021-22 Q3,2021.5,reported,L2,L2,66.1,30.0,2.5,reported
2021_2022_Q3,2021-22 Q3,2021.5,reported,L3,L3,60.5,30.0,0.0,reported
2021_2022_Q3,2021-22 Q3,2021.5,reported,L4,L4,63.0,30.0,0.0,reported
2021_2022_Q3,2021-22 Q3,2021.5,reported,L5,L5,,,,not_reported
2021_2022_Q3,2021-22 Q3,2021.5,reported,L6,L6,,,,not_reported
2021_2022_Q3,2021-22 Q3,2021.5,reported,L7,L7,71.0,30.0,0.0,reported
2021_2022_Q3,2021-22 Q3,2021.5,reported,L8,L8,,,,not_reported
2021_2022_Q4,2021-22 Q4,2021.75,reported,L10,L10,,,,not_reported
2021_2022_Q4,2021-22 Q4,2021.75,reported,L2,L2,102.0,30.0,0.0,reported
2021_2022_Q4,2021-22 Q4,2021.75,reported,L3,L3,44.75206611570248,30.0,8.264462809917356,reported
2021_2022_Q4,2021-22 Q4,2021.75,reported,L4,L4,47.47413793103448,30.0,6.321839080459771,reported
2021_2022_Q4,2021-22 Q4,2021.75,reported,L5,L5,,,,not_reported
2021_2022_Q4,2021-22 Q4,2021.75,reported,L6,L6,,,,not_reported
2021_2022_Q4,2021-22 Q4,2021.75,reported,L7,L7,,,,not_reported
2021_2022_Q4,2021-22 Q4,2021.75,reported,L8,L8,,,,not_reported
2022_2023_Q1,2022-23 Q1,2022.0,reported,L10,L10,,,,not_reported
2022_2023_Q1,2022-23 Q1,2022.0,reported,L2,L2,,,,not_reported
2022_2023_Q1,2022-23 Q1,2022.0,reported,L3,L3,55.46222222222222,30.0,2.2222222222222223,reported
2022_2023_Q1,2022-23 Q1,2022.0,reported,L4,L4,60.97695852534562,30.0,0.6912442396313364,reported
2022_2023_Q1,2022-23 Q1,2022.0,reported,L5,L5,,,,not_reported
2022_2023_Q1,2022-23 Q1,2022.0,reported,L6,L6,,,,not_reported
2022_2023_Q1,2022-23 Q1,2022.0,reported,L7,L7,,,,not_reported
2022_2023_Q1,2022-23 Q1,2022.0,reported,L8,L8,,,,not_reported
2022_2023_Q2,2022-23 Q2,2022.25,reported,L10,L10,,,,not_reported
2022_2023_Q2,2022-23 Q2,2022.25,reported,L2,L2,,,,not_reported
2022_2023_Q2,2022-23 Q2,2022.25,reported,L3,L3,58.42666666666667,30.0,0.0,reported
2022_2023_Q2,2022-23 Q2,2022.25,reported,L4,L4,59.21824104234528,30.0,0.0,reported
2022_2023_Q2,2022-23 Q2,2022.25,reported,L5,L5,,,,not_reported
2022_2023_Q2,2022-23 Q2,2022.25,reported,L6,L6,,,,not_reported
2022_2023_Q2,2022-23 Q2,2022.25,reported,L7,L7,,,,not_reported
2022_2023_Q2,2022-23 Q2,2022.25,reported,L8,L8,,,,not_reported
2022_2023_Q3,2022-23 Q3,2022.5,reported,L10,L10,,,,not_reported
2022_2023_Q3,2022-23 Q3,2022.5,reported,L2,L2,75.3,30.0,0.6,reported
2022_2023_Q3,2022-23 Q3,2022.5,reported,L3,L3,43.1,30.0,7.8,reported
2022_2023_Q3,2022-23 Q3,2022.5,reported,L4,L4,74.7,30.0,0.0,reported
2022_2023_Q3,2022-23 Q3,2022.5,reported,L5,L5,89.0,30.0,0.0,reported
2022_2023_Q3,2022-23 Q3,2022.5,reported,L6,L6,,,,not_reported
2022_2023_Q3,2022-23 Q3,2022.5,reported,L7,L7,,,,not_reported
2022_2023_Q3,2022-23 Q3,2022.5,reported,L8,L8,,,,not_reported
2022_2023_Q4,2022-23 Q4,2022.75,reported,L10,L10,,,,not_reported
2022_2023_Q4,2022-23 Q4,2022.75,reported,L2,L2,84.26004728132388,30.0,0.0212765957446808,reported
2022_2023_Q4,2022-23 Q4,2022.75,reported,L3,L3,42.6,30.0,0.21,reported
2022_2023_Q4,2022-23 Q4,2022.75,reported,L4,L4,60.414330218068535,30.0,0.0,reported
2022_2023_Q4,2022-23 Q4,2022.75,reported,L5,L5,,,,not_reported
2022_2023_Q4,2022-23 Q4,2022.75,reported,L6,L6,,,,not_reported
2022_2023_Q4,2022-23 Q4,2022.75,reported,L7,L7,,,,not_reported
2022_2023_Q4,2022-23 Q4,2022.75,reported,L8,L8,,,,not_reported
2023_2024_Q1,2023-24 Q1,2023.0,reported,L10,L10,270.0,30.0,0.0,reported
2023_2024_Q1,2023-24 Q1,2023.0,reported,L2,L2,178.4264381884945,30.0,0.0041615667074663,reported
2023_2024_Q1,2023-24 Q1,2023.0,reported,L3,L3,67.51149425287356,30.0,0.0402298850574712,reported
