report_id,app_code,description,metric_id,value,data_status
2019_2020,T6,Maintenance,hearings,-,not_reported
2019_2020,T7,Suite Meters (2010),cases,5,reported
2019_2020,T7,Suite Meters (2010),defaults,-,not_reported
2019_2020,T7,Suite Meters (2010),hearings,-,not_reported
2020_2021,A1L,Determine Whether Act Applies,cases,96,reported
2020_2021,A1L,Determine Whether Act Applies,defaults,-,not_reported
2020_2021,A1L,Determine Whether Act Applies,hearings,-,not_reported
2020_2021,A1T,Determine Whether Act Applies,cases,64,reported
2020_2021,A1T,Determine Whether Act Applies,defaults,-,not_reported
2020_2021,A1T,Determine Whether Act Applies,hearings,-,not_reported
2020_2021,A2L,Sublet or Assignment,cases,383,reported
2020_2021,A2L,Sublet or Assignment,defaults,-,not_reported
2020_2021,A2L,Sublet or Assignment,hearings,-,not_reported
2020_2021,A2T,Sublet or Assignment,cases,74,reported
2020_2021,A2T,Sublet or Assignment,defaults,-,not_reported
2020_2021,A2T,Sublet or Assignment,hearings,-,not_reported
2020_2021,A3L,Combined Application (usually includes L1),cases,1065,reported
2020_2021,A3L,Combined Application (usually includes L1),defaults,-,not_reported
2020_2021,A3L,Combined Application (usually includes L1),hearings,-,not_reported
2020_2021,A3T,Combined Application,cases,583,reported
2020_2021,A3T,Combined Application,defaults,-,not_reported
2020_2021,A3T,Combined Application,hearings,-,not_reported
2020_2021,A4L,Vary Rent Reduction Amount,cases,109,reported
2020_2021,A4L,Vary Rent Reduction Amount,defaults,-,not_reported
2020_2021,A4L,Vary Rent Reduction Amount,hearings,-,not_reported
2020_2021,A4T,Vary Rent Reduction Amount,cases,1,reported
2020_2021,A4T,Vary Rent Reduction Amount,defaults,-,not_reported
2020_2021,A4T,Vary Rent Reduction Amount,hearings,-,not_reported
2020_2021,L1,Termination for Non-Payment of Rent,cases,24481,reported
2020_2021,L1,Termination for Non-Payment of Rent,defaults,-,not_reported
2020_2021,L1,Termination for Non-Payment of Rent,hearings,-,not_reported
2020_2021,L2,Terminate Tenancy & Evict,cases,11031,reported
2020_2021,L2,Terminate Tenancy & Evict,defaults,-,not_reported
2020_2021,L2,Terminate Tenancy & Evict,hearings,-,not_reported
2020_2021,L3,Termination: Tenant Gave Notice,cases,1391,reported
2020_2021,L3,Termination: Tenant Gave Notice,defaults,-,not_reported
2020_2021,L3,Termination: Tenant Gave Notice,hearings,-,not_reported
2020_2021,L4,Terminate Tenancy: Failed Settlement,cases,1551,reported
2020_2021,L4,Terminate Tenancy: Failed Settlement,defaults,-,not_reported
2020_2021,L4,Terminate Tenancy: Failed Settlement,hearings,-,not_reported
2020_2021,L5,Rent Increase Above Guidelines,cases,404,reported
2020_2021,L5,Rent Increase Above Guidelines,defaults,-,not_reported
2020_2021,L5,Rent Increase Above Guidelines,hearings,-,not_reported
2020_2021,L6,Review of Provincial Work Order,cases,1,reported
2020_2021,L6,Review of Provincial Work Order,defaults,-,not_reported
2020_2021,L6,Review of Provincial Work Order,hearings,-,not_reported
2020_2021,L7,Transfer Tenant to Care Home,cases,6,reported
2020_2021,L7,Transfer Tenant to Care Home,defaults,-,not_reported
2020_2021,L7,Transfer Tenant to Care Home,hearings,-,not_reported
2020_2021,L8,Tenant Changed Locks,cases,25,reported
2020_2021,L8,Tenant Changed Locks,defaults,-,not_reported
2020_2021,L8,Tenant Changed Locks,hearings,-,not_reported
2020_2021,L9,Application to Collect Rent (2007),cases,1104,reported
2020_2021,L9,Application to Collect Rent (2007),defaults,-,not_reported
2020_2021,L9,Application to Collect Rent (2007),hearings,-,not_reported
2020_2021,T1,Rent Rebate (eg. Illegal rent),cases,718,reported
2020_2021,T1,Rent Rebate (eg. Illegal rent),defaults,-,not_reported
2020_2021,T1,Rent Rebate (eg. Illegal rent),hearings,-,not_reported
2020_2021,T2,Tenant Rights,cases,3145,reported
2020_2021,T2,Tenant Rights,defaults,-,not_reported
2020_2021,T2,Tenant Rights,hearings,-,not_reported
2020_2021,T3,Rent Reduction,cases,68,reported
2020_2021,T3,Rent Reduction,defaults,-,not_reported
2020_2021,T3,Rent Reduction,hearings,-,not_reported
2020_2021,T4,Failed Rent Increase Above Guidelines,cases,4,reported
2020_2021,T4,Failed Rent Increase Above Guidelines,defaults,-,not_reported
2020_2021,T4,Failed Rent Increase Above Guidelines,hearings,-,not_reported
2020_2021,T5,Bad Faith Notice of Termination,cases,316,reported
2020_2021,T5,Bad Faith Notice of Termination,defaults,-,not_reported
2020_2021,T5,Bad Faith Notice of Termination,hearings,-,not_reported
2020_2021,T6,Maintenance,cases,1795,reported
2020_2021,T6,Maintenance,defaults,-,not_reported
2020_2021,T6,Maintenance,hearings,-,not_reported
2020_2021,T7,Suite Meters (2010),cases,7,reported
2020_2021,T7,Suite Meters (2010),defaults,-,not_reported
2020_2021,T7,Suite Meters (2010),hearings,-,not_reported
2021_2022,A1L,Determine Whether Act Applies,cases,115,reported
2021_2022,A1L,Determine Whether Act Applies,defaults,-,not_reported
2021_2022,A1L,Determine Whether Act Applies,hearings,-,not_reported
2021_2022,A1T,Determine Whether Act Applies,cases,80,reported
2021_2022,A1T,Determine Whether Act Applies,defaults,-,not_reported
2021_2022,A1T,Determine Whether Act Applies,hearings,-,not_reported
2021_2022,A2L,Sublet or Assignment,cases,376,reported
2021_2022,A2L,Sublet or Assignment,defaults,-,not_reported
2021_2022,A2L,Sublet or Assignment,hearings,-,not_reported
2021_2022,A2T,Sublet or Assignment,cases,59,reported
2021_2022,A2T,Sublet or Assignment,defaults,-,not_reported
2021_2022,A2T,Sublet or Assignment,hearings,-,not_reported
2021_2022,A3L,Combined Application (usually includes L1),cases,1321,reported
2021_2022,A3L,Combined Application (usually includes L1),defaults,-,not_reported
2021_2022,A3L,Combined Application (usually includes L1),hearings,-,not_reported
2021_2022,A3T,Combined Application,cases,860,reported
2021_2022,A3T,Combined Application,defaults,-,not_reported
2021_2022,A3T,Combined Application,hearings,-,not_reported
2021_2022,A4L,Vary Rent Reduction Amount,cases,55,reported
2021_2022,A4L,Vary Rent Reduction Amount,defaults,-,not_reported
2021_2022,A4L,Vary Rent Reduction Amount,hearings,-,not_reported
2021_2022,A4T,Vary Rent Reduction Amount,cases,1,reported
2021_2022,A4T,Vary Rent Reduction Amount,defaults,-,not_reported
2021_2022,A4T,Vary Rent Reduction Amount,hearings,-,not_reported
2021_2022,L1,Termination for Non-Payment of Rent,cases,31240,reported
2021_2022,L1,Termination for Non-Payment of Rent,defaults,-,not_reported
2021_2022,L1,Termination for Non-Payment of Rent,hearings,-,not_reported
2021_2022,L2,Terminate Tenancy & Evict,cases,13937,reported
2021_2022,L2,Terminate Tenancy & Evict,defaults,-,not_reported
2021_2022,L2,Terminate Tenancy & Evict,hearings,-,not_reported
2021_2022,L3,Termination: Tenant Gave Notice,cases,2289,reported
2021_2022,L3,Termination: Tenant Gave Notice,defaults,-,not_reported
2021_2022,L3,Termination: Tenant Gave Notice,hearings,-,not_reported
2021_2022,L4,Terminate Tenancy: Failed Settlement,cases,3545,reported
2021_2022,L4,Terminate Tenancy: Failed Settlement,defaults,-,not_reported
2021_2022,L4,Terminate Tenancy: Failed Settlement,hearings,-,not_reported
2021_2022,L5,Rent Increase Above Guidelines,cases,613,reported
2021_2022,L5,Rent Increase Above Guidelines,defaults,-,not_reported
2021_2022,L5,Rent Increase Above Guidelines,hearings,-,not_reported
2021_2022,L6,Review of Provincial Work Order,cases,0,reported
2021_2022,L6,Review of Provincial Work Order,defaults,-,not_reported
2021_2022,L6,Review of Provincial Work Order,hearings,-,not_reported
2021_2022,L7,Transfer Tenant to Care Home,cases,2,reported
2021_2022,L7,Transfer Tenant to Care Home,defaults,-,not_reported
2021_2022,L7,Transfer Tenant to Care Home,hearings,-,not_reported
2021_2022,L8,Tenant Changed Locks,cases,35,reported
2021_2022,L8,Tenant Changed Locks,defaults,-,not_reported
2021_2022,L8,Tenant Changed Locks,hearings,-,not_reported
2021_2022,L9,Application to Collect Rent (2007),cases,931,reported
2021_2022,L9,Application to Collect Rent (2007),defaults,-,not_reported
2021_2022,L9,Application to Collect Rent (2007),hearings,-,not_reported
2021_2022,L10,Collect Money Former Tenant Owes (2021),cases,3,reported
2021_2022,L10,Collect Money Former Tenant Owes (2021),defaults,-,not_reported
2021_2022,L10,Collect Money Former Tenant Owes (2021),hearings,-,not_reported
2021_2022,T1,Rent Rebate (eg. Illegal rent),cases,843,reported
2021_2022,T1,Rent Rebate (eg. Illegal rent),defaults,-,not_reported
2021_2022,T1,Rent Rebate (eg. Illegal rent),hearings,-,not_reported
2021_2022,T2,Tenant Rights,cases,2991,reported
2021_2022,T2,Tenant Rights,defaults,-,not_reported
2021_2022,T2,Tenant Rights,hearings,-,not_reported
2021_2022,T3,Rent Reduction,cases,99,reported
2021_2022,T3,Rent Reduction,defaults,-,not_reported
2021_2022,T3,Rent Reduction,hearings,-,not_reported
2021_2022,T4,Failed Rent Increase Above Guidelines,cases,8,reported
2021_2022,T4,Failed Rent Increase Above Guidelines,defaults,-,not_reported
2021_2022,T4,Failed Rent Increase Above Guidelines,hearings,-,not_reported
2021_2022,T5,Bad Faith Notice of Termination,cases,550,reported
2021_2022,T5,Bad Faith Notice of Termination,defaults,-,not_reported
2021_2022,T5,Bad Faith Notice of Termination,hearings,-,not_reported
2021_2022,T6,Maintenance,cases,1752,reported
2021_2022,T6,Maintenance,defaults,-,not_reported
2021_2022,T6,Maintenance,hearings,-,not_reported
2021_2022,T7,Suite Meters (2010),cases,4,reported
2021_2022,T7,Suite Meters (2010),defaults,-,not_reported
2021_2022,T7,Suite Meters (2010),hearings,-,not_reported
2022_2023,A1L,Determine Whether Act Applies,cases,138,reported
2022_2023,A1L,Determine Whether Act Applies,defaults,-,not_reported
2022_2023,A1L,Determine Whether Act Applies,hearings,-,not_reported
2022_2023,A1T,Determine Whether Act Applies,cases,114,reported
2022_2023,A1T,Determine Whether Act Applies,defaults,-,not_reported
2022_2023,A1T,Determine Whether Act Applies,hearings,-,not_reported
2022_2023,A2L,Sublet or Assignment,cases,532,reported
2022_2023,A2L,Sublet or Assignment,defaults,-,not_reported
2022_2023,A2L,Sublet or Assignment,hearings,-,not_reported
2022_2023,A2T,Sublet or Assignment,cases,72,reported
2022_2023,A2T,Sublet or Assignment,defaults,-,not_reported
2022_2023,A2T,Sublet or Assignment,hearings,-,not_reported
2022_2023,A3L,Combined Application (usually includes L1),cases,2447,reported
2022_2023,A3L,Combined Application (usually includes L1),defaults,-,not_reported
2022_2023,A3L,Combined Application (usually includes L1),hearings,-,not_reported
2022_2023,A3T,Combined Application,cases,1372,reported
2022_2023,A3T,Combined Application,defaults,-,not_reported
2022_2023,A3T,Combined Application,hearings,-,not_reported
2022_2023,A4L,Vary Rent Reduction Amount,cases,7,reported
2022_2023,A4L,Vary Rent Reduction Amount,defaults,-,not_reported
2022_2023,A4L,Vary Rent Reduction Amount,hearings,-,not_reported
2022_2023,A4T,Vary Rent Reduction Amount,cases,0,reported
2022_2023,A4T,Vary Rent Reduction Amount,defaults,-,not_reported
2022_2023,A4T,Vary Rent Reduction Amount,hearings,-,not_reported
2022_2023,L1,Termination for Non-Payment of Rent,cases,37690,reported
2022_2023,L1,Termination for Non-Payment of Rent,defaults,-,not_reported
2022_2023,L1,Termination for Non-Payment of Rent,hearings,-,not_reported
2022_2023,L2,Terminate Tenancy & Evict,cases,15354,reported
2022_2023,L2,Terminate Tenancy & Evict,defaults,-,not_reported
2022_2023,L2,Terminate Tenancy & Evict,hearings,-,not_reported
2022_2023,L3,Termination: Tenant Gave Notice,cases,2656,reported
2022_2023,L3,Termination: Tenant Gave Notice,defaults,-,not_reported
2022_2023,L3,Termination: Tenant Gave Notice,hearings,-,not_reported
2022_2023,L4,Terminate Tenancy: Failed Settlement,cases,3366,reported
2022_2023,L4,Terminate Tenancy: Failed Settlement,defaults,-,not_reported
2022_2023,L4,Terminate Tenancy: Failed Settlement,hearings,-,not_reported
2022_2023,L5,Rent Increase Above Guidelines,cases,605,reported
2022_2023,L5,Rent Increase Above Guidelines,defaults,-,not_reported
2022_2023,L5,Rent Increase Above Guidelines,hearings,-,not_reported
2022_2023,L6,Review of Provincial Work Order,cases,0,reported
2022_2023,L6,Review of Provincial Work Order,defaults,-,not_reported
2022_2023,L6,Review of Provincial Work Order,hearings,-,not_reported
2022_2023,L7,Transfer Tenant to Care Home,cases,2,reported
2022_2023,L7,Transfer Tenant to Care Home,defaults,-,not_reported
2022_2023,L7,Transfer Tenant to Care Home,hearings,-,not_reported
2022_2023,L8,Tenant Changed Locks,cases,46,reported
2022_2023,L8,Tenant Changed Locks,defaults,-,not_reported
2022_2023,L8,Tenant Changed Locks,hearings,-,not_reported
2022_2023,L9,Application to Collect Rent (2007),cases,615,reported
2022_2023,L9,Application to Collect Rent (2007),defaults,-,not_reported
2022_2023,L9,Application to Collect Rent (2007),hearings,-,not_reported
2022_2023,L10,Collect Money Former Tenant Owes (2021),cases,992,reported
2022_2023,L10,Collect Money Former Tenant Owes (2021),defaults,-,not_reported
2022_2023,L10,Collect Money Former Tenant Owes (2021),hearings,-,not_reported
2022_2023,T1,Rent Rebate (eg. Illegal rent),cases,1105,reported
2022_2023,T1,Rent Rebate (eg. Illegal rent),defaults,-,not_reported
2022_2023,T1,Rent Rebate (eg. Illegal rent),hearings,-,not_reported
2022_2023,T2,Tenant Rights,cases,2874,reported
2022_2023,T2,Tenant Rights,defaults,-,not_reported
2022_2023,T2,Tenant Rights,hearings,-,not_reported
2022_2023,T3,Rent Reduction,cases,116,reported
2022_2023,T3,Rent Reduction,defaults,-,not_reported
2022_2023,T3,Rent Reduction,hearings,-,not_reported
2022_2023,T4,Failed Rent Increase Above Guidelines,cases,25,reported
2022_2023,T4,Failed Rent Increase Above Guidelines,defaults,-,not_reported
2022_2023,T4,Failed Rent Increase Above Guidelines,hearings,-,not_reported
2022_2023,T5,Bad Faith Notice of Termination,cases,1067,reported
2022_2023,T5,Bad Faith Notice of Termination,defaults,-,not_reported
2022_2023,T5,Bad Faith Notice of Termination,hearings,-,not_reported
2022_2023,T6,Maintenance,cases,1697,reported
2022_2023,T6,Maintenance,defaults,-,not_reported
2022_2023,T6,Maintenance,hearings,-,not_reported
2022_2023,T7,Suite Meters (2010),cases,13,reported
2022_2023,T7,Suite Meters (2010),defaults,-,not_reported
2022_2023,T7,Suite Meters (2010),hearings,-,not_reported
2023_2024,A1L,Determine Whether Act Applies,cases,134,reported
2023_2024,A1L,Determine Whether Act Applies,defaults,-,not_reported
2023_2024,A1L,Determine Whether Act Applies,hearings,-,not_reported
2023_2024,A1T,Determine Whether Act Applies,cases,131,reported
2023_2024,A1T,Determine Whether Act Applies,defaults,-,not_reported
2023_2024,A1T,Determine Whether Act Applies,hearings,-,not_reported
2023_2024,A2L,Sublet or Assignment,cases,639,reported
2023_2024,A2L,Sublet or Assignment,defaults,-,not_reported
2023_2024,A2L,Sublet or Assignment,hearings,-,not_reported
2023_2024,A2T,Sublet or Assignment,cases,108,reported
2023_2024,A2T,Sublet or Assignment,defaults,-,not_reported
2023_2024,A2T,Sublet or Assignment,hearings,-,not_reported
2023_2024,A3L,Combined Application (usually includes L1),cases,2044,reported
2023_2024,A3L,Combined Application (usually includes L1),defaults,-,not_reported
2023_2024,A3L,Combined Application (usually includes L1),hearings,-,not_reported
2023_2024,A3T,Combined Application,cases,1594,reported
2023_2024,A3T,Combined Application,defaults,-,not_reported
2023_2024,A3T,Combined Application,hearings,-,not_reported
2023_2024,A4L,Vary Rent Reduction Amount,cases,15,reported
2023_2024,A4L,Vary Rent Reduction Amount,defaults,-,not_reported
2023_2024,A4L,Vary Rent Reduction Amount,hearings,-,not_reported
2023_2024,A4T,Vary Rent Reduction Amount,cases,0,reported
2023_2024,A4T,Vary Rent Reduction Amount,defaults,-,not_reported
2023_2024,A4T,Vary Rent Reduction Amount,hearings,-,not_reported
2023_2024,L1,Termination for Non-Payment of Rent,cases,41386,reported
2023_2024,L1,Termination for Non-Payment of Rent,defaults,-,not_reported
2023_2024,L1,Termination for Non-Payment of Rent,hearings,-,not_reported
2023_2024,L2,Terminate Tenancy & Evict,cases,16677,reported
2023_2024,L2,Terminate Tenancy & Evict,defaults,-,not_reported
2023_2024,L2,Terminate Tenancy & Evict,hearings,-,not_reported
2023_2024,L3,Termination: Tenant Gave Notice,cases,2936,reported
2023_2024,L3,Termination: Tenant Gave Notice,defaults,-,not_reported
2023_2024,L3,Termination: Tenant Gave Notice,hearings,-,not_reported
2023_2024,L4,Terminate Tenancy: Failed Settlement,cases,5535,reported
2023_2024,L4,Terminate Tenancy: Failed Settlement,defaults,-,not_reported
2023_2024,L4,Terminate Tenancy: Failed Settlement,hearings,-,not_reported
2023_2024,L5,Rent Increase Above Guidelines,cases,912,reported
2023_2024,L5,Rent Increase Above Guidelines,defaults,-,not_reported
2023_2024,L5,Rent Increase Above Guidelines,hearings,-,not_reported
2023_2024,L6,Review of Provincial Work Order,cases,0,reported
2023_2024,L6,Review of Provincial Work Order,defaults,-,not_reported
2023_2024,L6,Review of Provincial Work Order,hearings,-,not_reported
2023_2024,L7,Transfer Tenant to Care Home,cases,3,reported
2023_2024,L7,Transfer Tenant to Care Home,defaults,-,not_reported
2023_2024,L7,Transfer Tenant to Care Home,hearings,-,not_reported
2023_2024,L8,Tenant Changed Locks,cases,52,reported
2023_2024,L8,Tenant Changed Locks,defaults,-,not_reported
2023_2024,L8,Tenant Changed Locks,hearings,-,not_reported
2023_2024,L9,Application to Collect Rent (2007),cases,858,reported
2023_2024,L9,Application to Collect Rent (2007),defaults,-,not_reported
2023_2024,L9,Application to Collect Rent (2007),hearings,-,not_reported
2023_2024,L10,Collect Money Former Tenant Owes (2021),cases,1261,reported
2023_2024,L10,Collect Money Former Tenant Owes (2021),defaults,-,not_reported
2023_2024,L10,Collect Money Former Tenant Owes (2021),hearings,-,not_reported
2023_2024,T1,Rent Rebate (eg. Illegal rent),cases,1359,reported
2023_2024,T1,Rent Rebate (eg. Illegal rent),defaults,-,not_reported
2023_2024,T1,Rent Rebate (eg. Illegal rent),hearings,-,not_reported
2023_2024,T2,Tenant Rights,cases,3184,reported
2023_2024,T2,Tenant Rights,defaults,-,not_reported
2023_2024,T2,Tenant Rights,hearings,-,not_reported
2023_2024,T3,Rent Reduction,cases,110,reported
2023_2024,T3,Rent Reduction,defaults,-,not_reported
2023_2024,T3,Rent Reduction,hearings,-,not_reported
2023_2024,T4,Failed Rent Increase Above Guidelines,cases,16,reported
2023_2024,T4,Failed Rent Increase Above Guidelines,defaults,-,not_reported
2023_2024,T4,Failed Rent Increase Above Guidelines,hearings,-,not_reported
2023_2024,T5,Bad Faith Notice of Termination,cases,1113,reported
2023_2024,T5,Bad Faith Notice of Termination,defaults,-,not_reported
2023_2024,T5,Bad Faith Notice of Termination,hearings,-,not_reported
2023_2024,T6,Maintenance,cases,1790,reported
2023_2024,T6,Maintenance,defaults,-,not_reported
2023_2024,T6,Maintenance,hearings,-,not_reported
2023_2024,T7,Suite Meters (2010),cases,15,reported
2023_2024,T7,Suite Meters (2010),defaults,-,not_reported
2023_2024,T7,Suite Meters (2010),hearings,-,not_reported
2024_2025,A1L,Determine Whether Act Applies,cases,140,reported
2024_2025,A1L,Determine Whether Act Applies,defaults,-,not_reported
2024_2025,A1L,Determine Whether Act Applies,hearings,-,not_reported
2024_2025,A1T,Determine Whether Act Applies,cases,116,reported
2024_2025,A1T,Determine Whether Act Applies,defaults,-,not_reported
2024_2025,A1T,Determine Whether Act Applies,hearings,-,not_reported
2024_2025,A2L,Sublet or Assignment,cases,733,reported
2024_2025,A2L,Sublet or Assignment,defaults,-,not_reported
2024_2025,A2L,Sublet or Assignment,hearings,-,not_reported
2024_2025,A2T,Sublet or Assignment,cases,107,reported
2024_2025,A2T,Sublet or Assignment,defaults,-,not_reported
2024_2025,A2T,Sublet or Assignment,hearings,-,not_reported
2024_2025,A3L,Combined Application (usually includes L1),cases,1886,reported
2024_2025,A3L,Combined Application (usually includes L1),defaults,-,not_reported
2024_2025,A3L,Combined Application (usually includes L1),hearings,-,not_reported
2024_2025,A3T,Combined Application,cases,1841,reported
2024_2025,A3T,Combined Application,defaults,-,not_reported
2024_2025,A3T,Combined Application,hearings,-,not_reported
2024_2025,A4L,Vary Rent Reduction Amount,cases,14,reported
2024_2025,A4L,Vary Rent Reduction Amount,defaults,-,not_reported
2024_2025,A4L,Vary Rent Reduction Amount,hearings,-,not_reported
2024_2025,A4T,Vary Rent Reduction Amount,cases,0,reported
2024_2025,A4T,Vary Rent Reduction Amount,defaults,-,not_reported
2024_2025,A4T,Vary Rent Reduction Amount,hearings,-,not_reported
2024_2025,L1,Termination for Non-Payment of Rent,cases,45435,reported
2024_2025,L1,Termination for Non-Payment of Rent,defaults,-,not_reported
2024_2025,L1,Termination for Non-Payment of Rent,hearings,-,not_reported
2024_2025,L2,Terminate Tenancy & Evict,cases,15838,reported
2024_2025,L2,Terminate Tenancy & Evict,defaults,-,not_reported
2024_2025,L2,Terminate Tenancy & Evict,hearings,-,not_reported
2024_2025,L3,Termination: Tenant Gave Notice,cases,2648,reported
2024_2025,L3,Termination: Tenant Gave Notice,defaults,-,not_reported
2024_2025,L3,Termination: Tenant Gave Notice,hearings,-,not_reported
2024_2025,L4,Terminate Tenancy: Failed Settlement,cases,6613,reported
2024_2025,L4,Terminate Tenancy: Failed Settlement,defaults,-,not_reported
2024_2025,L4,Terminate Tenancy: Failed Settlement,hearings,-,not_reported
2024_2025,L5,Rent Increase Above Guidelines,cases,1028,reported
2024_2025,L5,Rent Increase Above Guidelines,defaults,-,not_reported
2024_2025,L5,Rent Increase Above Guidelines,hearings,-,not_reported
2024_2025,L6,Review of Provincial Work Order,cases,0,reported
2024_2025,L6,Review of Provincial Work Order,defaults,-,not_reported
2024_2025,L6,Review of Provincial Work Order,hearings,-,not_reported
2024_2025,L7,Transfer Tenant to Care Home,cases,4,reported
2024_2025,L7,Transfer Tenant to Care Home,defaults,-,not_reported
2024_2025,L7,Transfer Tenant to Care Home,hearings,-,not_reported
2024_2025,L8,Tenant Changed Locks,cases,43,reported
2024_2025,L8,Tenant Changed Locks,defaults,-,not_reported
2024_2025,L8,Tenant Changed Locks,hearings,-,not_reported
2024_2025,L9,Application to Collect Rent (2007),cases,900,reported
2024_2025,L9,Application to Collect Rent (2007),defaults,-,not_reported
2024_2025,L9,Application to Collect Rent (2007),hearings,-,not_reported
2024_2025,L10,Collect Money Former Tenant Owes (2021),cases,1757,reported
2024_2025,L10,Collect Money Former Tenant Owes (2021),defaults,-,not_reported
2024_2025,L10,Collect Money Former Tenant Owes (2021),hearings,-,not_reported
2024_2025,T1,Rent Rebate (eg. Illegal rent),cases,1618,reported
2024_2025,T1,Rent Rebate (eg. Illegal rent),defaults,-,not_reported
2024_2025,T1,Rent Rebate (eg. Illegal rent),hearings,-,not_reported
2024_2025,T2,Tenant Rights,cases,3480,reported
2024_2025,T2,Tenant Rights,defaults,-,not_reported
2024_2025,T2,Tenant Rights,hearings,-,not_reported
2024_2025,T3,Rent Reduction,cases,142,reported
2024_2025,T3,Rent Reduction,defaults,-,not_reported
2024_2025,T3,Rent Reduction,hearings,-,not_reported
2024_2025,T4,Failed Rent Increase Above Guidelines,cases,29,reported
2024_2025,T4,Failed Rent Increase Above Guidelines,defaults,-,not_reported
2024_2025,T4,Failed Rent Increase Above Guidelines,hearings,-,not_reported
2024_2025,T5,Bad Faith Notice of Termination,cases,941,reported
2024_2025,T5,Bad Faith Notice of Termination,defaults,-,not_reported
2024_2025,T5,Bad Faith Notice of Termination,hearings,-,not_reported
2024_2025,T6,Maintenance,cases,2110,reported
2024_2025,T6,Maintenance,defaults,-,not_reported
2024_2025,T6,Maintenance,hearings,-,not_reported
2024_2025,T7,Suite Meters (2010),cases,13,reported
2024_2025,T7,Suite Meters (2010),defaults,-,not_reported
2024_2025,T7,Suite Meters (2010),hearings,-,not_reported
2000_2001,A1,Determine Whether Act Applies,time_per_hearing,60,reported
2000_2001,A2,Sublet or Assignment,time_per_hearing,30,reported
2000_2001,A3,Combined Application,time_per_hearing,45,reported
2000_2001,A4,Vary Rent Reduction Amount,time_per_hearing,0,reported
2000_2001,L1,Termination for Non-Payment of Rent,time_per_hearing,20,reported
2000_2001,L2,Terminate Tenancy & Evict,time_per_hearing,30,reported
2000_2001,L3,Termination: Tenant Gave Notice,time_per_hearing,20,reported
2000_2001,L4,Terminate Tenancy: Failed Settlement,time_per_hearing,45,reported
2000_2001,L5,Rent Increase Above Guidelines,time_per_hearing,240,reported
2000_2001,L6,Review of Provincial Work Order,time_per_hearing,60,reported
2000_2001,L7,Transfer Tenant to Care Home,time_per_hearing,60,reported
2000_2001,L8,Tenant Changed Locks,time_per_hearing,120,reported
2000_2001,T1,Rent Rebate (eg. Illegal rent),time_per_hearing,30,reported
2000_2001,T2,Tenant Rights,time_per_hearing,60,reported
2000_2001,T3,Rent Reduction,time_per_hearing,60,reported
2000_2001,T5,Bad Faith Notice of Termination,time_per_hearing,30,reported
2000_2001,T6,Maintenance,time_per_hearing,20,reported
2001_2002,A1,Determine Whether Act Applies,time_per_hearing,60,reported
2001_2002,A2,Sublet or Assignment,time_per_hearing,30,reported
2001_2002,A3,Combined Application,time_per_hearing,45,reported
2001_2002,A4,Vary Rent Reduction Amount,time_per_hearing,0,reported
2001_2002,L1,Termination for Non-Payment of Rent,time_per_hearing,20,reported
2001_2002,L2,Terminate Tenancy & Evict,time_per_hearing,30,reported
2001_2002,L3,Termination: Tenant Gave Notice,time_per_hearing,20,reported
2001_2002,L4,Terminate Tenancy: Failed Settlement,time_per_hearing,45,reported
2001_2002,L5,Rent Increase Above Guidelines,time_per_hearing,240,reported
2001_2002,L6,Review of Provincial Work Order,time_per_hearing,60,reported
2001_2002,L7,Transfer Tenant to Care Home,time_per_hearing,60,reported
2001_2002,L8,Tenant Changed Locks,time_per_hearing,120,reported
2001_2002,T1,Rent Rebate (eg. Illegal rent),time_per_hearing,30,reported
2001_2002,T2,Tenant Rights,time_per_hearing,60,reported
2001_2002,T3,Rent Reduction,time_per_hearing,60,reported
2001_2002,T5,Bad Faith Notice of Termination,time_per_hearing,30,reported
2001_2002,T6,Maintenance,time_per_hearing,20,reported
