report_id,period_label,report_type,series_id,app_combo,avg_days,source_file
2016_2017_Q2,2016-17 Q2,Q,L9,L9,4.75,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,A1_T,A1,3.3333333333333335,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,A1_T/T2,A1/T2,5.0,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,A1_T/T2/T3,A1/T2/T3,2.0,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,A2_T,A2,15.833333333333334,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,A2_T/T1/T2,A2/T1/T2,39.666666666666664,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,A2_T/T2/T3/T6,A2/T2/T3/T6,49.0,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,T1,T1,7.722222222222222,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,T1/T2,T1/T2,11.9,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,T1/T2/T3,T1/T2/T3,2.0,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,T1/T2/T5,T1/T2/T5,1.5,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,T1/T2/T6,T1/T2/T6,11.75,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,T1/T3/T6,T1/T3/T6,37.0,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,T1/T6,T1/T6,3.5,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,T2,T2,13.464419475655431,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,T2/T3,T2/T3,4.5,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,T2/T3/T5,T2/T3/T5,103.0,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,T2/T3/T6,T2/T3/T6,7.666666666666667,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,T2/T5,T2/T5,2.0,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,T2/T5/T6,T2/T5/T6,1.0,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,T2/T6,T2/T6,24.48905109489051,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,T3,T3,20.6,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,T3/T6,T3/T6,4.5,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,T5,T5,10.447368421052632,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,T5/T6,T5/T6,5.0,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,T6,T6,14.088235294117647,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,T7,T7,12.5,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,A1_L,A1,7.72,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,A1_L/L9,A1/L9,10.0,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,A2_L,A2,9.564102564102564,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,A2_L/L1,A2/L1,5.0,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,A2_L/L2,A2/L2,4.0,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,A2_L/L3,A2/L3,1.0,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,A4_L,A4,22.142857142857142,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,L1,L1,4.335558678847505,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,L1/L2,L1/L2,5.189969604863222,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,L1/L2/L3,L1/L2/L3,5.428571428571429,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,L1/L2/L8,L1/L2/L8,6.714285714285714,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,L1/L2/L9,L1/L2/L9,5.0,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,L1/L3,L1/L3,4.476190476190476,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,L1/L8,L1/L8,10.8,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,L2,L2,5.809085328422345,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,L2/L3,L2/L3,3.5,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,L2/L3/L9,L2/L3/L9,4.0,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,L2/L8,L2/L8,4.666666666666667,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,L2/L9,L2/L9,5.054945054945055,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,L3,L3,5.880434782608695,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,L3/L9,L3/L9,5.5,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,L4,L4,5.337837837837838,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,L5,L5,22.2,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,L6,L6,1.0,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,L8,L8,6.142857142857143,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,L8/L9,L8/L9,2.0,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,L9,L9,5.7,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,A1_T,A1,12.625,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,A1_T/A2_T,A1/A2,3.0,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,A1_T/T1,A1/T1,14.0,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,A1_T/T2/T6,A1/T2/T6,1.0,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,A2_T,A2,5.714285714285714,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,T1,T1,6.636363636363637,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,T1/T2,T1/T2,15.91891891891892,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,T1/T2/T3,T1/T2/T3,38.0,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,T1/T2/T3/T6,T1/T2/T3/T6,27.5,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,T1/T2/T6,T1/T2/T6,11.764705882352942,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,T1/T3,T1/T3,12.5,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,T1/T3/T6,T1/T3/T6,9.0,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,T1/T5,T1/T5,32.0,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,T1/T5/T6,T1/T5/T6,12.0,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,T1/T6,T1/T6,5.875,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,T2,T2,11.022727272727273,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,T2/T3,T2/T3,6.0,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,T2/T3/T6,T2/T3/T6,9.714285714285714,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,T2/T5,T2/T5,9.2,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,T2/T5/T6,T2/T5/T6,9.0,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,T2/T6,T2/T6,19.51912568306011,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,T2/T6/T7,T2/T6/T7,10.0,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,T2/T7,T2/T7,15.0,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,T3,T3,6.0,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,T3/T6,T3/T6,1.0,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,T4,T4,1.0,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,T5,T5,11.61111111111111,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,T5/T6,T5/T6,6.0,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,T6,T6,10.925581395348837,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2016_2017_Q3,2016-17 Q3,Q,T6/T7,T6/T7,68.0,24 4 2016-10-01_2016-12-31 LTBAvgDayHearingOrder Oct2016-Dec2016.xlsx
2017_2018_Q1,2017-18 Q1,Q,A1_L,A1,3.4782608695652173,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,A1_L/A2_L/L2,A1/A2/L2,1.0,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,A1_L/L1,A1/L1,4.0,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,A1_L/L2,A1/L2,1.6666666666666667,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,A2_L,A2,4.787234042553192,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,A2_L/L1,A2/L1,9.666666666666666,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,A2_L/L2,A2/L2,3.5,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,A2_L/L2/L3,A2/L2/L3,1.0,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,A2_L/L2/L9,A2/L2/L9,27.0,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,A2_L/L3,A2/L3,20.0,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,A4_L,A4,16.8,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,L1,L1,3.4234234234234235,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,L1/L2,L1/L2,4.830056179775281,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,L1/L2/L3,L1/L2/L3,1.6666666666666667,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,L1/L2/L8,L1/L2/L8,9.0,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,L1/L2/L9,L1/L2/L9,3.0,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,L1/L3,L1/L3,2.9166666666666665,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,L1/L8,L1/L8,4.0,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,L2,L2,5.388531883341572,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,L2/L3,L2/L3,5.5,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,L2/L3/L9,L2/L3/L9,3.0,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,L2/L8,L2/L8,4.0,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,L2/L9,L2/L9,5.6923076923076925,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,L3,L3,5.0095238095238095,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,L3/L8,L3/L8,5.0,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,L3/L9,L3/L9,4.75,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,L4,L4,4.53728813559322,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,L5,L5,21.168539325842698,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,L6,L6,6.5,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,L7,L7,1.0,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,L8,L8,1.0,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,L9,L9,3.780392156862745,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,A1_T,A1,21.266666666666666,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,A1_T/T1/T2,A1/T1/T2,12.0,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,A1_T/T1/T2/T3,A1/T1/T2/T3,3.0,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,A1_T/T2,A1/T2,5.0,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,A1_T/T6,A1/T6,20.0,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,A2_T,A2,5.25,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,A2_T/T1,A2/T1,5.0,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,A2_T/T2,A2/T2,28.0,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,T1,T1,8.153153153153154,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,T1/T2,T1/T2,10.357142857142858,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,T1/T2/T3,T1/T2/T3,2.5,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,T1/T2/T3/T6,T1/T2/T3/T6,10.5,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,T1/T2/T4/T5,T1/T2/T4/T5,1.0,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,T1/T2/T5,T1/T2/T5,1.0,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,T1/T2/T5/T6,T1/T2/T5/T6,13.0,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,T1/T2/T6,T1/T2/T6,13.357142857142858,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,T1/T3,T1/T3,2.0,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,T1/T3/T6,T1/T3/T6,18.0,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,T1/T5,T1/T5,2.5,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,T1/T5/T6,T1/T5/T6,6.0,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,T1/T6,T1/T6,3.0,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,T2,T2,12.080717488789238,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,T2/T3,T2/T3,13.0,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,T2/T3/T4/T6,T2/T3/T4/T6,3.0,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,T2/T3/T6,T2/T3/T6,10.0,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,T2/T5,T2/T5,4.0,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,T2/T5/T6,T2/T5/T6,13.5,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,T2/T6,T2/T6,12.678571428571429,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,T2/T7,T2/T7,12.0,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,T3,T3,11.818181818181818,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,T3/T6,T3/T6,28.0,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,T5,T5,16.1875,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,T5/T6,T5/T6,6.0,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,T6,T6,10.654166666666667,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q1,2017-18 Q1,Q,T7,T7,6.0,24 5 2017-04-01_2017-06-30 LTBAvgDayHearingOrder Q1 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,A1_L,A1,21.142857142857142,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,A1_L/A2_L,A1/A2,1.5,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,A2_L,A2,5.357142857142857,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,A2_L/L1/L2,A2/L1/L2,5.0,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,A2_L/L2,A2/L2,4.0,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,A4_L,A4,23.20754716981132,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,L1,L1,3.8961381626289278,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,L1/L2,L1/L2,4.63482280431433,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
